Tanggal;Tweets;Sentiment;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags;
06/05/2021 23:59;b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6';;1,39E+18;kang_professor;453;Twitter for Android;1;[];
06/05/2021 23:58;b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6';;1,39E+18;masmusyafak;1469;Twitter for Android;1;[];
06/05/2021 23:57;b'KORUPTOR BANSOS MENGUASAI KPK https://t.co/7buFab4q5T';0;1,39E+18;pranksiden9366;0;Twitter Web App;0;[];
06/05/2021 23:57;b'RT @RamliRizal: Menurut Mbak Risma ke KPK, data 21 juta penerima Bansos bodong atau fiktif. Ternyata perusahaan2 penyalur Bansos juga banya\xe2\x80\xa6';;1,39E+18;Niawahdania667;493;Twitter for Android;1;[];
06/05/2021 23:55;b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6';;1,39E+18;AryanavKarim;1469;Twitter for Android;1;[];
06/05/2021 23:53;b'@CebongParno @msaid_didu tipikal maling bansos';0;1,39E+18;tuhanmake;0;Twitter for Android;0;[];
06/05/2021 23:48;b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6';;1,39E+18;0e37843e976d454;1469;Twitter for Android;1;[];
06/05/2021 23:46;b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6';;1,39E+18;mrsmas11;1469;Twitter for Android;1;[];
06/05/2021 23:45;b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6';;1,39E+18;EmprutKoboy;1469;Twitter for Android;1;[];
06/05/2021 23:44;b'RT @OposisiCerdas: Soal TWK KPK, Benny Harman: Cara Halus Berhentikan Kelompok Pendukung Pengusutan Korupsi Bansos\nhttps://t.co/EXk7eg1JDd';;1,39E+18;DIMASBA20908752;48;Twitter for Android;1;[];
06/05/2021 23:44;b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6';;1,39E+18;susiloyhu;453;Twitter for Android;1;[];
06/05/2021 23:43;b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6';;1,39E+18;R_Soentana;453;Twitter for Android;1;[];
06/05/2021 23:43;b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat Benny K. Harman menduga ada upaya menggergaji penyidikan kasus bansos\xe2\x80\xa6';;1,39E+18;NgebutMautC84;3;Twitter Web App;1;[];
06/05/2021 23:42;b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6';;1,39E+18;PenghujungAkhir;1469;Twitter for iPhone;1;[];
06/05/2021 23:42;b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6';;1,39E+18;ElfizaEnny;453;Twitter for Android;1;[];
06/05/2021 23:40;b'RT @OposisiCerdas: Soal TWK KPK, Benny Harman: Cara Halus Berhentikan Kelompok Pendukung Pengusutan Korupsi Bansos\nhttps://t.co/EXk7eg1JDd';;1,39E+18;ratu12noer;48;Twitter Web App;1;[];
06/05/2021 23:40;b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6';;1,39E+18;thegancar;1469;Twitter for iPhone;1;[];
06/05/2021 23:38;b'RT @NarasiNewsroom: Sejumlah fakta soal aliran dana Bansos yang melibatkan eks Menteri Sosial Juliari Batubara bermunculan. Salah satunya d\xe2\x80\xa6';;1,39E+18;Beerdowndeliver;68;Twitter for Android;1;[];
06/05/2021 23:37;b'@Dennysiregar7 Bilang aja kau dan Gank maling Bansos, Jiwasraya dan ASABRI Takut di Ganyang jika Nobas di KPK. \n\nHahahaha Dasar Kacung. \nTinggal tunggu waktu ajaa berapa lama sih Klean berkuasa. Soeharto &amp;0;;;;;;;
06/05/2021 23:36;b'@SINDOnews Takut terungkap semua mega korup bansos';0;1,39E+18;Derajat82077983;0;Twitter for Android;0;[];
06/05/2021 23:35;b'RT @BennyHarmanID: Rakyat tanya apakah yg menjadi kriteria lulus tidaknya penyidik KPK dalam mengikuti ujian wawasan kebangsaan? Kriteriany\xe2\x80\xa6';;1,39E+18;kang_professor;73;Twitter for Android;1;[];
06/05/2021 23:33;b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6';;1,39E+18;ekossri2;453;Twitter Web App;1;[];
06/05/2021 23:33;b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6';;1,39E+18;panca66;453;Twitter for iPhone;1;[];
06/05/2021 23:33;b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6';;1,39E+18;akhirzaman78;453;Twitter for Android;1;[];
06/05/2021 23:33;b'RT @SalamSir3: Keenakan si Bansos\xf0\x9f\x98\x9c\xf0\x9f\xa4\xaa\nloe makjos, yang lain ngos.\n\n#INADaruratKeadilan\n#INADaruratKeadilan https://t.co/nwTLEYzZOE';;1,39E+18;Yunalasuci;22;Twitter for Android;1;['INADaruratKeadilan', 'INADaruratKeadilan'];
06/05/2021 23:32;b'RT @tempodotco: Anggota Komisi Hukum DPR dari Fraksi Partai Demokrat menduga penyidik KPK yang menyidik kasus korupsi bantuan sosial atau b\xe2\x80\xa6';;1,39E+18;nana040461;453;Twitter for Android;1;[];
06/05/2021 23:32;b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6';;1,39E+18;rinihadiwardoyo;1469;Twitter for Android;1;[];
06/05/2021 23:31;b'RT @BennyHarmanID: Penyidik KPK kini terbelah antara kelompok pendukung pengusutan tuntas korupsi dana Bansos dan yang tidak. Kelompok pend\xe2\x80\xa6';;1,39E+18;SalahSatuArah;1469;Twitter for Android;1;[];
06/05/2021 23:31;b'@febridiansyah @muhammadiyah KPK di obok obok ketu KPK sendiri dan golongaya yg doyan naik heli kopter dan mobil mewah. \nKapan.maling bansos di hukum mati...itu saja yg di tunggu rakyat';0;1,39E+18;INDOTEKH;0;Twitter for Android;0;[];
06/05/2021 23:31;b'@bertanyarl Pas dateng disuruh foto seperti menerima bansos \xf0\x9f\x98\xa9';;1,39E+18;JJHYVNN;0;Twitter for Android;0;[];
06/05/2021 23:29;b'RT @Mayariris2: Hakim tipikor akhirnya mau tidak mau harus menjadi juri atas kasus2 drama OTT @KPK_RI , hakim harus memutuskan status terda\xe2\x80\xa6';;1,39E+18;pongkyagung;57;Twitter for Android;1;[];
