Tanggal;Tweets;Sentiment;ID;Screen Name;Banyak Retweet;Source;Retweet Status;Hashtags;
05/05/2021 23:55;b'@prisma93246654 Ya buktikan donk dg prestasi jangan omdo...gmna tindak lanjutannya dg Masiku Jiwasraya Asabri Bansos Benur dll kalo anda emank merasa jauh lebih hebat dari pak Novel dll yg anda nyatakan ga lulus';0;1,39E+18;Rasidah96278226;0;Twitter Web App;0;[];
05/05/2021 23:51;b'Maling bansos masih juara. \nPantas kalo di sebut republik maling. https://t.co/8Z5dabVe2g';0;1,39E+18;decepticon073;0;Twitter Web App;0;[];
05/05/2021 23:41;b'@tvOneNews Kata anda yang independen... mantan menteri bansos kapan di eksekusi pak...janji anda lo...';0;1,39E+18;Satrianova7;0;Twitter for Android;0;[];
05/05/2021 23:38;b'RT @alisyarief: Mensos Melaporkan ke KPK, ada 21 juta akun Penerima Bansos, ganda. Bila benar, maka Ini artinya, 21 juta x 300 ribu = 6,3 t\xe2\x80\xa6';0;1,39E+18;Adidans_;576;Twitter for Android;1;[];
05/05/2021 23:35;b'@geloraco Firli, lu mah nyari HM ga beres\xc2\xb2, kasus bansos pilih\xc2\xb2. Jago dan tega makan anak buah sendiri, biar dianggap kerja ya ?';0;1,39E+18;MensosJ;0;Twitter for Android;0;[];
05/05/2021 23:34;b'@Adhi_Beka2 @AS_Hariandja @LoveOfSpeechz @na_dirs Lah...kan sudah diurus malingnya Dirut pengadaan tanah DKI yang era sebelumnya juga ada masalah. Yang jelas ini yang dikeluarkan karena tes abal2 adalah yg megang kasus2 besar Bansos, Benur KKP, dll. Mau diganti yang kooperatif dan bisa diatur2 cincai... betul2 kebangsa...n \xf0\x9f\x98\x81\xf0\x9f\x98\x81';0;1,39E+18;SidikHalik;0;Twitter for Android;0;[];
05/05/2021 23:32;"b'@OposisiCerdas Yang untung Mensos... \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\nBanyak fee paketan bansos dan mark-up harga.. Kemensos layak bilang \'terima kasih Corona""... \xf0\x9f\x98\x81\xf0\x9f\xa4\xad'";0;1,39E+18;Jokichan2;0;Twitter for Android;0;[];
05/05/2021 23:32;b'@tempodotco hibah dari keuntungan proyek bansos ?';1;1,39E+18;liempaku;0;Twitter for Android;0;[];
05/05/2021 23:20;b'@twitpos @is_pelssy Nyolong duit bansos, udah. Kekerasan pake double stick, udah. Aplg nih yg belom?';0;1,39E+18;agus_p;0;Twitter for Android;0;[];
05/05/2021 23:06;b'Bohong bener...siapa yg hibah biaya pesawat Jet?? Lucu&amp;0;;;;;;;
05/05/2021 23:04;b'@dr_tompi Itu yg percaya corona malah korupsi dana bansos, daur ulang alat swab \xf0\x9f\x99\x84\xf0\x9f\xa4\xad';0;1,39E+18;Yogesswarachan1;0;Twitter for Android;0;[];
05/05/2021 22:54;b'@SahabatSaber Mudah2an. Di daerah kmi jg da model kyk mas gibran..biar disapu bersih ni para pejabat kecil yg koruptor bansos dan pungli bantuan..\nYg urus umkm harus bayar 500rb dulu mas gibran baru di bantu urusannya \xf0\x9f\x98\x85\xf0\x9f\x98\x85';0;1,39E+18;Dindaalvary;0;Twitter for Android;0;[];
05/05/2021 22:54;b'@schfess Terus dijawab katanya kalo tempat wisata ditutup mau gimana bayar pajak,, menurut kalian gimana? Mana baru bulan kemarin bupati disini ketauan korupsi uang bansos covid,,, sedih bangett';0;1,39E+18;strwboo;0;Twitter for Android;0;[];
05/05/2021 22:50;b'@PutraErlangga_ Watak komunis nya kental bangat ni kader partai korupsi bansos!!!';0;1,39E+18;Akrap214;1;Twitter for Android;0;[];
05/05/2021 22:47;b'Kalau Maling2 Bansos dibiarkan,, TKA China dibiarkan masuk.. itu wibawa pemerintah rontok. https://t.co/LI8NLcz5BS';0;1,39E+18;jmertani;1;Twitter Web App;0;[];
05/05/2021 22:46;b'Lebih Geger lagi Lakinya di bui istri di ajak foto berdua dan di update di twiter.\n\nhttps://t.co/b8hH45qRhb';0;1,39E+18;Fani63690254;0;Twitter for Android;0;[];
05/05/2021 22:45;b'@geloraco Kalo sekedar kegiatan itu hanya sekedar ada. Yg di inginkan rakyat itu komitmen dalam penuntasan kasus2 korupsi yg melibatkan para petinggi elit. Sampai skrg yg disebut madam bansos gk pernah di tindaklajuti.';0;1,39E+18;DannyAyubi;0;Twitter Web App;0;[];
05/05/2021 22:43;b'Begitu mudahnya menyematkan DUTA..\nSaya juga mau menetapkan :\n- Julia r Juliur jadi Duta maling bansos\n- Haru Maskiku jadi Duta DPO\nMungkin ada Duta Duta yang lain..? https://t.co/FQSdnYBEfF';0;1,39E+18;BintoroBean;0;Twitter for iPhone;0;[];
05/05/2021 22:42;b'@detikcom Jalan tikus pada ditutup, tapi yang namanya tikus tetep aja berkeliaran, karena tikus selalu cerdik mencari celah, ada tikus bansos, ada tikus benur \xf0\x9f\xa4\xa3';0;1,39E+18;HerlambaRandy;0;Twitter Web App;0;[];
05/05/2021 22:38;b'@Winartosandila Cebong goblok ditipu ekonomi meroket,dtipu corona nggak bakal masuk indonesia,di tipu bansos ,cebong mah gitu ,goblok';0;1,39E+18;feri_ulakan;0;Twitter for Android;0;[];
05/05/2021 22:28;b'Korupsi Bansos? https://t.co/PhieopZXMJ';0;1,39E+18;LutfiElFatih;0;Twitter Web App;0;[];
05/05/2021 22:27;"b""@hipohan Apakah si madam (maling dana masyarakat) bansos ini baca cuitan kita ya?\nBantu dong sampaikan ke do'i.""";0;1,39E+18;yuesefa;1;Twitter for Android;0;[];
05/05/2021 22:26;b'@KPK_RI Punten ijin tanya nih yg kemaren katanya yg korupsi dana bansos covid dh dihukum mati belum?';0;1,39E+18;DaffaRa67678851;0;Twitter for Android;0;[];
05/05/2021 22:14;b'@erickthohir Tolong di cek dan dikawal penyaluran bansos umkm.oleh pnm mekar..terutama di kota padang..banyak masalah..!';0;1,39E+18;Boyke61086483;0;Twitter for Android;0;[];(-) 
05/05/2021 22:12;b'@erickthohir Bisakah atau berhak kah pnm mekar.memblokir dan menahan bansos umkm..?tujuanya apa...?';0;1,39E+18;Boyke61086483;0;Twitter for Android;0;[];
05/05/2021 22:09;b'@erickthohir Bansos kenapa harus lewat pnm mekar..?di kota padang.byk timbul masalah..';0;1,39E+18;Boyke61086483;0;Twitter for Android;0;[];(-) 
05/05/2021 22:06;b'@Bionic_Vie Penyaluran bansos umkm.kenapa hrs lewat pnm mekar..?';0;1,39E+18;Boyke61086483;0;Twitter for Android;0;[];
05/05/2021 22:03;b'Gitu dong...jangankan cuma dibantu terbang. Bansos buat rakyat miskin aja dikorupsi oleh Julian Batubara dari partai PDIP https://t.co/zrDpjYnur8';0;1,39E+18;gatse8;1;Twitter for Android;0;[];
05/05/2021 22:00;b'@tempodotco Bener nggak nih, bilangnya jutaan yang nerima tau2 cm ribuan yang nyampe. Mainin data kan ahlinya rejim bansos';0;1,39E+18;tgh_007;0;Twitter Web App;0;[];
05/05/2021 22:00;b'Radikal untuk berantas korupsi itu jauh lebih baik daripada sok pancasilais tapi curi dana bansos dan sibuk bangun dinasti politik.';0;1,39E+18;PutraWadapi;587;Twitter for Android;0;[];
05/05/2021 21:58;b'Wibawa itu kalau maling bansos https://t.co/ulVzXpZfxU';0;1,39E+18;SudahToh;0;Twitter Web App;0;[];
05/05/2021 21:54;b'Sesungguhnya korupsi Bansos Pandemi Covid itu tak ada, cuma komedi omong antek asing dan alien. Rezim ini orang-orang baik! \n\n@Dennysiregar7 @yusuf_dumdum @eko_kuntadhi @ulinyusron @Uki23 @anandasukarlan @addiems @fadjroeL @yunartowijaya https://t.co/CaIx0UUV5a';1;1,39E+18;PramitoWibowo;0;Twitter for Android;0;[];
05/05/2021 21:51;b'Menurut saya, jika pemerintah saat ini, menerapkan hukuman mati kepada pelaku korupsi Bansos, akan mendapatkan apresiasi yang luar biasa dari masyarakat...  \xf0\x9f\x91\x8f\xf0\x9f\xa4\x9d';0;1,39E+18;sigitbpurnomo;0;Twitter for Android;0;[];
05/05/2021 21:49;b'@massayik_ir @rmol_id 1 aja lu baca korupsi bansos merugikan negara berapa triliyun TOLOL';0;1,39E+18;LuthfiRashya;0;Twitter for Android;0;[];
05/05/2021 21:49;b'Dana bansos kemaren salah satu alokasinya ke karaoke, sekarang ini. Mengapa perangkat pemerintahan doyan menghabiskan uang dengan berkaraoke? Kalau pandemi berakhir, sesekali ajaklah mereka Om Le @oomleo berkaraoke \xf0\x9f\x98\x82 https://t.co/2gU23XZ6gA';0;1,39E+18;RINKLDIPPER;0;Twitter for Android;0;[];
05/05/2021 21:45;b'@msaid_didu @KPK_RI Serangan buzzerp Masip , mau di hancurkan kok di dukung , katanya cinta NKRI ? ... Time hore (buzzerp) teriak makin keceng si Harun makin lenyap di telan bumi ... Kasus bansos redup , Jiwasraya mau hilang kabarnya , ..... Maling udah bebas semua pada  lupa ...';0;1,39E+18;verticalscape;0;Twitter for Android;0;[];
05/05/2021 21:45;b'@tubirfess ada gak sih kalian disini yang dari awal pandemi sampe sekarang ga pernah dapet yang namanya bantuan/bansos dari pemerintah?';0;1,39E+18;aaronfabbb;0;Twitter for Android;0;[];
05/05/2021 21:44;b'@KreditPintar coba tawarin ke negara saja pinjaman nya, soalnya lagi BU untuk bayar bansos korupsi';0;1,39E+18;emfajar;0;Twitter for Android;0;[];
05/05/2021 21:42;b'@corbuzier Sayangnya dulu FP nggak dijadiin duta bansos :v';0;1,39E+18;wirmaag;0;Twitter for Android;0;[];
05/05/2021 21:42;b'@na_dirs Yg menjengkelkan itu kita capek2 ngotot koar2 pake masker, jangan takut vaksin dll, eh kaum elite malah jualan antigen bekas, bansos dikorupsi, kebijakan belum ditegasi. \n\nKan gak nyambung jadinya. Angel wes angelll \xf0\x9f\xa4\xaa';0;1,39E+18;SISellyana;1;Twitter for Android;0;[];
05/05/2021 21:35;b'uang bansos rakyat miskin dipakai untuk kemewahan, ini sangat menyakitkan bagi rakyat\n\nhttps://t.co/cwO9Li327M';0;1,39E+18;RicKY_KCh;34;Twitter for Android;0;[];
05/05/2021 21:34;b'Dulu covid jadi alasan buat gk bisa kemana2, dan lihat sekarang WNA banyak yg mulai datang berdatangan. Di India lagi ditimpa kematian massal gara2 Covid dan di Medan antigen malah di salah gunakan sampai 9000. Lantas pemerintah ngasi dana bansos buat yg membutuh kan dan di korup';0;1,39E+18;uwakbirong;0;Twitter for iPhone;0;[];
05/05/2021 21:31;b'@AhlulQohwah Next Duta Bansos dan duta haram';0;1,39E+18;TwetsyariahGL;0;Twitter for Android;0;[];
05/05/2021 21:28;b'@macan1881 @febridiansyah @msaid_didu Jangan2 yang korupsi benur, bansos dan Jiwasraya mereka yg telah lulus tes kebangsaan..';0;1,39E+18;ghazi_saidmuh;0;Twitter for Android;0;[];
05/05/2021 21:28;b'@tvindonesiawkwk Korupsi bansos juga dipake buat ini nih. \xf0\x9f\x98\x8c';0;1,39E+18;Jhonalfiin;0;Twitter for Android;0;[];
05/05/2021 21:26;b'@mizzzaenab @geloraco @msaid_didu Cuma satu dua ,... goreeeeeeng abisss , hahahahha.....  kalo bkn kader partai, sebutkan siapa koruptor bansos pandemi dan dari partai apa ? Hayoooo..... buktiin kalo bkn kader dan simpatisan .....';0;1,39E+18;Sang_Rajawali;0;Twitter for iPhone;0;[];
05/05/2021 21:20;b'@Stevaniehuangg Duta Bansos yg mana orangnya...? \xf0\x9f\x98\x81';0;1,39E+18;ogen_amat;0;Twitter for Android;0;[];
05/05/2021 21:18;"b'Kader PDIP Ngakunya Paling ""Pancasila NKRI Harga Mati"" Korupsi Bansos Covid !!\xf0\x9f\x98\x9c\n\n""Dua penyuap  Juliari, yakni Direktur Utama PT Tigapilar Agro Utama, Ardian Iskandar M &amp";0;;;;;;;
05/05/2021 21:14;b'@CNNIndonesia Bgs lahh makin banyak org yg maju semakin baik. Bansos semakin banyak rakyat yg cuan. Yg penting jgn pilih aja org yg gak amanah \xf0\x9f\xa4\xa3 gt aja kog repot';1;1,39E+18;wellylie99;0;Twitter for iPhone;0;[];
05/05/2021 21:09;b'Sekjen Kemensos, Hartono Laras, menyatakan berdasarkan temuan BPKP, terdapat kelebihan bayar proyek bansos mencapai Rp 74 miliar. kumparanNews https://t.co/6H20eiQGiR';0;1,39E+18;edy_siregar_77;0;Twitter for Android;0;[];
05/05/2021 21:07;b'@msaid_didu madam bansos dan pak lurah';0;1,39E+18;poweranger008;0;Twitter for Android;0;[];
05/05/2021 21:07;b'@na_dirs Yang di Takutkan Rakyat Korupsi Bansos  Bos.....Bukan Jualan Radikal Radikul';0;1,39E+18;Gunawanilyas1;0;Twitter for Android;0;[];
05/05/2021 21:06;b'@geloraco Tuh yg maling bansos knp gak sekalian angkat jd duta kedermawanan...\xf0\x9f\xa4\xa6';0;1,39E+18;radit_rahayu;0;Twitter for Android;0;[];
05/05/2021 21:06;b'@msaid_didu @KPK_RI buzzeRp genjer2 pendukung koruptor madam bansos dan kroni2 pak lurah';0;1,39E+18;poweranger008;0;Twitter for Android;0;[];
05/05/2021 21:06;b'@Nicho_Silalahi @Gerindra @PDemokrat @psi_perjuangan Emang yang korup menteri dari kader Gerindra (Lobster) &amp;0;;;;;;;
05/05/2021 21:05;b'Soal Laporan Risma, Rizal Ramli: Lengkap Skenario Perampokan Bansos Hak Orang Miskin https://t.co/BAIaJQnYF3';0;1,39E+18;EdiKeceput;0;Twitter for Android;0;[];
05/05/2021 21:02;b'@CNNIndonesia Koruptor Bansos, jadikan duta Bansos \xf0\x9f\x98\x8a';0;1,39E+18;Ardumas3;0;Twitter for Android;0;[];
05/05/2021 20:56;b'@abimxnyu Bilang aja nganter bansos nyu';1;1,39E+18;damanggi;0;Twitter for Android;0;[];
05/05/2021 20:51;b'Nasdem Yakin 21jt Data Bansos Ganda tjdi scr Sistemik krn angkany tdk sedikit. Kl kesalahan teknis 21rb, masuk akal. Tp 21 jt data ganda, ini sistematik dan ada iktikad tdk baik d dlmnya\n\nJELAS yess? \n\n#TumbangkanBonekaTiongkok\n#TumbangkanBonekaTiongkok\n\nhttps://t.co/OyAl5JXPeW';0;1,39E+18;D3ffiM45rizal;27;Twitter for Android;0;['TumbangkanBonekaTiongkok', 'TumbangkanBonekaTiongkok'];
05/05/2021 20:49;b'Ga ada duta bansos,duta korupsi? Kemaren rada aneh afa anak ngusir jamaah bermasker kek gimana,ehhh ternyata calon duta masker doi https://t.co/84c9MwZT1M';0;1,39E+18;gowryeee;0;Twitter for iPhone;0;[];
05/05/2021 20:48;"b""Kanit Binmas Polsek Ngusikan Aipda Achmad Sjafi'i serahkan Bansos berupa sembako kepada warga Desa Sumbernongko https://t.co/xR65YT0f7L""";1;1,39E+18;HNgusikan;0;Twitter for Android;0;[];
05/05/2021 20:46;b'@IbasNews @PutraWadapi @Edhie_Baskoro Semoga tidak seperti Juliari PDIP yg maksa rakyat membagi bansos...';0;1,39E+18;MaLingPin654321;0;Twitter for Android;0;[];
05/05/2021 20:45;b'Hasil Audit BPKP, Ada Kelebihan Bayar Rp 74 Miliar Dalam Pengadaan Bansos Covid-19 di\xc2\xa0Jabodetabek https://t.co/8twFZrdVAt';0;1,39E+18;kabarindo24jam;1;WordPress.com;0;[];
05/05/2021 20:44;b'@mevebumausaunep @PDI_Perjuangan ngarah babari maling duit bansos';0;1,39E+18;RickyNSas;0;Twitter Web App;0;[];
05/05/2021 20:41;b'RT @HeriSuwondo2: PDIP heran mengapa Munarman ketemu istrinya di hotel bukan di rumah? Kok bersangka buruk begitu? Memangnya ada yg salah?\xe2\x80\xa6';0;1,39E+18;roman_vxy;282;Twitter for Android;1;[];
05/05/2021 20:34;b'@idtodayco Wibawa negara sudah di rusak para garong bansos dan e KTP dan garong2 lain';0;1,39E+18;jo18709296;0;Twitter for Android;0;[];
05/05/2021 20:32;b'@el_nonymous Pengen liay reaksi mereka disini bansos pandemi aja masih dikorupsi\xf0\x9f\x98\xad';0;1,39E+18;tepukberwudhu;0;Twitter for Android;0;[];
05/05/2021 20:29;b'statement kang emil kalo pada mudik katanya bakalan ada tsunami covid ditambah lagi jalur garut bakal dijaga petugas dilengkapi senjata, wah gilaa kek mo perang aja giliran duit bansos di rampok pada diem:(';0;1,39E+18;salamkenalyaaa;0;Twitter for Android;0;[];
05/05/2021 20:25;b'mereka bilang pemilu itu pesta rakyat, nyatanya pemilu itu sama dengan judi. berharap yg di pilih bisa mensejahterahkan rakyatnya, nyatanya mereka yg duduk diatas malah mengeruk hasil sesuai \xe2\x80\x9ckepentingan\xe2\x80\x9d masing-masing. korupsi bansos covid 17m\xf0\x9f\x98\x98';0;1,39E+18;daniseptian2609;0;Twitter for iPhone;0;[];
05/05/2021 20:20;b'@idtodayco Wibawa madame Bansos \xf0\x9f\xa4\xa6';0;1,39E+18;Amelia_Sakura_;0;Twitter for Android;0;[];
05/05/2021 20:07;b'@tempodotco Hibah Bansos maksudnyaa..??';0;1,39E+18;MaLingPin654321;0;Twitter for Android;0;[];
05/05/2021 20:06;b'RT @conan_idn: Tangkap segera Madam Bansos. #SaveKPK\n\nBambang Widjojanto: Ada Indikasi SDM KPK Mulai Dihabisi https://t.co/9YzfgUt1ma';0;1,39E+18;Delma17148092;231;Twitter for Android;1;['SaveKPK'];
05/05/2021 19:59;b'@txtdaribogor Halooo bupati bogor... Mending urusin dah tuh pungli umkm sama korupsi bansos di kampung2 masih banyak.  Mau lapor kemana juga susah ga ada wadahnya..';0;1,39E+18;fuckgovernment_;0;Twitter for Android;0;[];
05/05/2021 19:44;b'Maling Bansos utk rakyat miskin yg membuat negara hilang wibawa, hilang nya harun masiku tanpa jejak bukan sekedar negara hilang wibawa tapi negara sperti tak berdaya. https://t.co/fQodJK98Au';0;1,39E+18;gotte4;0;Twitter for Android;0;[];
05/05/2021 19:28;b'@SOFTLILBR4T @tubirfess serius nanya, bansos itu semuanya dapet atau rakyat menengah kebawah aja yg dapet?';0;1,39E+18;xxxxxywdh;0;Twitter for iPhone;0;[];
05/05/2021 19:13;b'@baangkucadangan @GUSDURians Gubernur dari agama sendiri dan tidak korup. Banyak.. bego apa milih dari agama lain tapi korup kyak mantan mensos. Ngeriii!!! Duit bansos trilyunan jatah org miskin diembat. Agamanya apa sih?';0;1,39E+18;tntwdjhry;0;Twitter for iPhone;0;[];
05/05/2021 18:51;b'@detikcom W yang dari awal percaya. Ngeyakinin keluarga temen sampai medsoa bahwa kopid ada. Liat penanganan pemerintah kek tai anjing gini udah pasrah aja selamatin diri sendiri.  bukan warganya, pemerimtahnya yang tolol. Bansos sampe dikorup. Dasar warga negara zimbabwe';0;1,39E+18;topglobalrebana;0;Twitter for Android;0;[];
05/05/2021 18:51;b'@KPK_RI Nyari Harun Masikhu kagak becus, ungkap madam bansos kagak punya nyali tp gegayaan ksh pertanyaan ttg Wawasan Kebangsaan n pertanyaan nyeleneh ttg agama.\nKomisi Pelindung Koruptor \nKumpulan Para Kacung';0;1,39E+18;Khien_Dhie;0;Twitter for Android;0;[];
05/05/2021 18:46;b'@PawiroPutu BUDAYAKANLAH ANTRE!!\n- Covid19 gak percaya, Corona gak percaya, Pandemi gak percaya, Virus juga gak percaya...\n- Giliran ada Bansos, ngantre paling depan!\n\n#Ngik';0;1,39E+18;anto_winarno;0;Twitter for Android;0;['Ngik'];
05/05/2021 18:44;b'Uang Hasil Korupsi Bansos Covid Juga Dipakai Karaokean Tim di Kemensos https://t.co/k6gUJZpEDO https://t.co/iASxKj8iE9';0;1,39E+18;besoksenin;0;dlvr.it;0;[];
05/05/2021 18:43;b'RT @geloraco: Mahasiswa Tagih Janji KPK Hukum Mati Koruptor Bansos Covid-19\nhttps://t.co/LBofuCuzZ1';0;1,39E+18;arikosiri;716;Twitter for Android;1;[];
